,id,region,profit,cost
0,86605,UK,0.15,339912.8
0,86606,India,0.4,944151.13
0,86607,Brazil,0.09,655120.49
0,86608,US,0.8,469989.37
0,86609,Canada,0.39,113249.01
0,86610,Brazil,0.27,543880.13
0,86611,Canada,0.13,330427.86
0,86612,India,0.69,857917.98
0,86613,Brazil,0.3,730797.66
0,86614,US,0.24,505545.26
0,86615,SriLanka,0.36,319672.56
0,86616,Sweden,0.81,604926.53
0,86617,Singapore,0.61,334531.83
0,86618,Russia,0.47,467191.75
0,86619,India,0.71,570653.89
0,86620,UK,0.95,130156.39
0,86621,Singapore,0.07,638783.96
0,86622,Canada,0.01,365954.72
0,86623,Canada,0.28,421319.16
0,86624,US,0.29,950345.99
0,86625,UK,0.4,969891.66
0,86626,Canada,0.9,655041.89
0,86627,Russia,0.12,228034.15
0,86628,UK,0.64,923501.25
0,86629,Sweden,0.26,104141.55
0,86630,India,0.5,948270.35
0,86631,Sweden,0.41,678356.08
0,86632,UK,0.22,724137.66
0,86633,Singapore,0.78,698855.01
0,86634,US,0.55,826502.6
0,86635,SriLanka,0.99,829169.46
0,86636,SriLanka,0.06,880761.57
0,86637,SriLanka,0.58,543696.3
0,86638,SriLanka,0.23,468085.14
0,86639,Russia,0.37,808999.66
0,86640,UK,0.51,539394.87
0,86641,US,0.81,754511.19
0,86642,US,0.93,798944.59
0,86643,Russia,0.6,952987.04
0,86644,Russia,0.98,502096.79
0,86645,US,0.95,648014.06
0,86646,SriLanka,0.68,584531.42
0,86647,Canada,0.75,962610.86
0,86648,Sweden,0.06,952286.7
0,86649,Australia,0.96,152804.87
0,86650,Sweden,0.54,751869.18
0,86651,US,0.76,785142.32
0,86652,Brazil,0.91,518381.64
0,86653,SriLanka,0.79,964586.1
0,86654,UK,0.08,247028.21
0,86655,Australia,0.99,305579.59
0,86656,SriLanka,0.58,326127.09
0,86657,Brazil,0.57,359143.88
0,86658,Singapore,0.58,891902.7
0,86659,Sweden,0.1,241101.07
0,86660,Sweden,0.02,438777.42
0,86661,Singapore,0.67,245718.89
0,86662,SriLanka,0.06,849468.15
0,86663,Sweden,0.43,422506.61
0,86664,Canada,0.26,663619.48
0,86665,India,0.49,989807.0
0,86666,US,0.97,930697.97
0,86667,Brazil,0.71,417343.94
0,86668,Australia,0.7,426526.3
0,86669,Singapore,0.83,982068.42
0,86670,US,0.97,187488.73
0,86671,UK,0.44,955500.43
0,86672,Singapore,0.49,312781.38
0,86673,India,0.34,617413.94
0,86674,US,0.64,158129.27
0,86675,Canada,0.48,233752.01
0,86676,Australia,0.31,187213.83
0,86677,UK,0.71,105192.05
0,86678,Singapore,0.29,387708.62
0,86679,Russia,0.11,933164.43
0,86680,Brazil,0.88,540256.64
0,86681,India,0.03,714897.32
0,86682,SriLanka,0.58,390588.51
0,86683,SriLanka,0.04,115392.08
0,86684,Canada,0.45,979324.6
0,86685,India,0.59,709460.98
0,86686,UK,0.77,992651.84
0,86687,UK,0.11,529621.03
0,86688,US,0.35,604398.52
0,86689,UK,0.97,841110.9
0,86690,India,0.04,391312.87
0,86691,Brazil,0.32,873208.64
0,86692,Russia,0.39,311316.75
0,86693,SriLanka,0.18,817828.49
0,86694,India,0.58,767513.53
0,86695,UK,0.86,522139.05
0,86696,Australia,0.14,209121.9
0,86697,SriLanka,0.45,618963.8
0,86698,Russia,0.34,802860.91
0,86699,Canada,0.58,853114.43
0,86700,Russia,0.08,777629.57
0,86701,Canada,0.31,526581.33
0,86702,US,0.18,386803.87
0,86703,Brazil,0.32,546864.52
0,86704,UK,0.99,885774.73
0,86705,Brazil,0.9,880480.43
0,86706,Singapore,0.66,814632.28
0,86707,Russia,0.02,120945.21
0,86708,Canada,0.54,699776.88
0,86709,Canada,0.28,627354.61
0,86710,Australia,0.73,274837.03
0,86711,US,0.0,918140.93
0,86712,Australia,0.77,542889.1
0,86713,UK,0.48,624537.05
0,86714,Brazil,0.12,996664.1
0,86715,Singapore,0.48,629588.83
0,86716,Brazil,0.24,670480.13
0,86717,SriLanka,0.74,184852.5
0,86718,Brazil,0.15,590405.35
0,86719,Singapore,0.51,507397.84
0,86720,UK,0.82,466316.72
0,86721,US,0.93,173104.36
0,86722,US,0.53,607634.74
0,86723,US,0.24,573063.73
0,86724,Brazil,0.22,728905.63
0,86725,Brazil,0.28,507274.71
0,86726,Singapore,0.1,442441.32
0,86727,Canada,0.3,318437.84
0,86728,Russia,0.65,839417.16
0,86729,US,0.55,350610.82
0,86730,India,0.98,289016.62
0,86731,SriLanka,0.27,227172.14
0,86732,Australia,0.13,354611.65
0,86733,SriLanka,0.55,617377.06
0,86734,Singapore,0.13,293049.12
0,86735,Singapore,0.51,952023.64
0,86736,Brazil,0.86,926022.17
0,86737,Australia,0.11,755856.97
0,86738,US,0.99,740485.59
0,86739,Singapore,0.94,532310.34
0,86740,India,0.52,552904.27
0,86741,UK,0.34,605933.97
0,86742,India,0.81,419012.03
0,86743,Sweden,0.26,624242.41
0,86744,Russia,0.89,870465.96
0,86745,SriLanka,0.02,546832.71
0,86746,SriLanka,0.1,487687.54
0,86747,UK,0.4,410845.12
0,86748,India,0.89,896647.58
0,86749,US,0.93,547131.95
0,86750,India,0.72,765850.87
0,86751,Singapore,0.73,158265.96
0,86752,US,0.37,838710.85
0,86753,SriLanka,0.86,887213.12
0,86754,Russia,0.04,232197.75
0,86755,Australia,0.14,671870.59
0,86756,Russia,0.14,268426.14
0,86757,Brazil,0.32,831237.19
0,86758,India,0.09,417630.52
0,86759,Australia,0.09,258765.7
0,86760,Russia,0.41,656728.55
0,86761,Russia,0.1,209463.67
0,86762,India,0.93,786771.86
0,86763,Singapore,0.66,317253.35
0,86764,Russia,0.9,908196.36
0,86765,Russia,0.76,493177.85
0,86766,US,0.03,681790.03
0,86767,SriLanka,0.57,836416.63
0,86768,SriLanka,0.86,170731.16
0,86769,Sweden,0.4,980205.88
0,86770,Brazil,0.76,648888.36
0,86771,Singapore,0.95,849637.92
0,86772,Canada,0.89,135533.77
0,86773,SriLanka,0.35,446298.05
0,86774,SriLanka,0.96,207387.8
0,86775,Sweden,0.27,229289.0
0,86776,Canada,0.82,483769.6
0,86777,Singapore,0.21,596309.18
0,86778,UK,0.75,526491.32
0,86779,Sweden,0.36,551420.82
0,86780,India,0.05,551051.78
0,86781,India,0.04,151549.02
0,86782,SriLanka,0.56,636752.44
0,86783,US,0.9,544175.67
0,86784,Sweden,0.8,769929.79
0,86785,US,0.83,433575.37
0,86786,Canada,0.81,193350.23
0,86787,US,0.56,714337.93
0,86788,SriLanka,0.48,533718.72
0,86789,UK,0.28,985080.94
0,86790,UK,0.75,548947.8
0,86791,UK,0.32,409531.5
0,86792,Brazil,0.02,211053.17
0,86793,Sweden,0.25,934818.35
0,86794,India,0.87,634532.49
0,86795,SriLanka,0.37,332086.93
0,86796,Sweden,0.72,238110.02
0,86797,Australia,0.38,721484.07
0,86798,SriLanka,0.11,540684.33
0,86799,Singapore,0.06,905747.61
0,86800,Canada,0.25,515766.97
0,86801,Sweden,0.01,105521.09
0,86802,US,0.66,619219.13
0,86803,Russia,0.79,229230.72
0,86804,UK,0.11,804079.74
0,86805,Sweden,0.05,503206.56
0,86806,Australia,0.6,509371.29
0,86807,UK,0.06,292555.26
0,86808,Singapore,0.62,425812.45
0,86809,Brazil,0.39,577595.81
0,86810,Canada,0.72,111540.56
0,86811,Sweden,0.58,376395.37
0,86812,Sweden,0.48,342314.1
0,86813,Brazil,0.43,920452.14
0,86814,Canada,0.2,219028.41
0,86815,UK,0.3,233266.5
0,86816,Sweden,0.39,748646.02
0,86817,SriLanka,0.26,454207.82
0,86818,Australia,0.84,285283.3
0,86819,Sweden,0.97,652653.92
0,86820,SriLanka,0.74,371786.03
0,86821,Brazil,0.08,181714.2
0,86822,UK,0.78,841788.29
0,86823,Sweden,0.86,939710.78
0,86824,India,0.09,618278.58
0,86825,Canada,0.43,529538.21
0,86826,US,0.64,772921.38
0,86827,UK,0.67,820287.46
0,86828,UK,0.98,311081.44
0,86829,Australia,0.62,783453.11
0,86830,Sweden,0.97,211193.76
0,86831,Singapore,0.58,405882.71
0,86832,UK,0.74,630311.49
0,86833,India,0.02,853046.61
0,86834,US,0.95,100647.62
0,86835,SriLanka,0.28,456166.93
0,86836,Sweden,0.11,800511.84
0,86837,Singapore,0.39,348925.07
0,86838,Brazil,0.54,279437.94
0,86839,Sweden,0.4,146321.64
0,86840,Sweden,0.1,766582.63
0,86841,Russia,0.25,422633.52
0,86842,India,0.66,544261.85
0,86843,Sweden,0.67,446826.36
0,86844,India,0.35,138607.24
0,86845,Sweden,0.72,366358.89
0,86846,Sweden,0.55,767901.5
0,86847,Russia,0.78,918767.27
0,86848,Singapore,0.11,834025.59
0,86849,Singapore,0.01,353648.91
0,86850,US,0.25,752871.07
0,86851,UK,0.08,313007.02
0,86852,Australia,0.5,960636.19
0,86853,Brazil,0.26,500826.58
0,86854,SriLanka,0.0,153683.06
0,86855,Canada,0.71,239166.94
0,86856,SriLanka,0.04,808771.03
0,86857,Sweden,0.21,499398.09
0,86858,Sweden,0.38,863233.25
0,86859,Canada,0.35,885214.5
0,86860,Canada,0.88,958648.03
0,86861,Australia,0.84,431735.02
0,86862,Singapore,0.28,670990.57
0,86863,Canada,0.85,155221.32
0,86864,Russia,0.68,845012.14
0,86865,UK,0.79,726581.56
0,86866,UK,0.25,544470.14
0,86867,UK,0.47,916172.51
0,86868,SriLanka,0.26,518775.81
0,86869,Australia,0.2,498577.89
0,86870,India,0.21,450453.24
0,86871,Brazil,0.56,700464.33
0,86872,Canada,0.97,497168.77
0,86873,Brazil,0.47,193132.87
0,86874,Sweden,0.22,765261.27
0,86875,SriLanka,0.68,431559.52
0,86876,Canada,0.33,875887.25
0,86877,Australia,0.0,996107.52
0,86878,Sweden,0.71,926337.3
0,86879,Sweden,0.04,664772.65
0,86880,Canada,0.22,764138.56
0,86881,Brazil,0.16,749220.62
0,86882,Australia,0.11,195467.45
0,86883,Australia,0.53,557024.06
0,86884,Canada,0.05,552804.73
0,86885,Brazil,0.36,248074.93
0,86886,Canada,0.07,172800.59
0,86887,Sweden,0.74,349380.67
0,86888,Australia,0.96,708123.68
0,86889,India,0.52,645337.23
0,86890,US,0.52,554247.86
0,86891,Australia,0.8,926521.45
0,86892,SriLanka,0.87,927758.83
0,86893,SriLanka,0.24,574618.24
0,86894,Singapore,0.67,265621.95
0,86895,SriLanka,0.31,596307.51
0,86896,Sweden,0.36,112153.24
0,86897,India,0.81,621243.59
0,86898,Sweden,0.96,208250.03
0,86899,Russia,0.89,278021.38
0,86900,US,0.72,225450.24
0,86901,Canada,0.2,395695.38
0,86902,Russia,0.46,634387.54
0,86903,India,0.83,558074.15
0,86904,Singapore,0.07,264288.54
0,86905,Brazil,0.05,828462.43
0,86906,US,0.6,922497.25
0,86907,SriLanka,0.25,728310.5
0,86908,SriLanka,0.21,350892.94
0,86909,SriLanka,0.24,294031.29
0,86910,Brazil,0.64,316484.2
0,86911,India,0.73,767668.44
0,86912,Canada,0.17,911144.83
0,86913,UK,0.65,349383.26
0,86914,Singapore,0.96,972556.1
0,86915,SriLanka,0.48,418456.93
0,86916,Canada,0.37,904050.01
0,86917,Sweden,0.07,841416.72
0,86918,Russia,0.53,842604.78
0,86919,SriLanka,0.39,299391.92
0,86920,Brazil,0.76,515763.05
0,86921,Australia,0.27,155507.09
0,86922,Canada,0.35,393743.07
0,86923,Australia,0.25,963708.87
0,86924,Australia,0.85,225794.11
0,86925,Canada,0.91,847776.37
0,86926,Canada,0.41,121582.95
0,86927,Russia,0.13,459363.19
0,86928,India,0.47,639977.61
0,86929,Singapore,0.9,108210.81
0,86930,SriLanka,0.74,681179.05
0,86931,Brazil,0.79,386894.89
0,86932,Australia,0.86,967447.4
0,86933,UK,0.39,306760.77
0,86934,Russia,0.96,328604.24
0,86935,Singapore,0.77,778175.02
0,86936,Russia,0.4,590702.07
0,86937,India,0.54,983033.39
0,86938,India,0.83,440305.79
0,86939,Brazil,0.03,118771.61
0,86940,Russia,0.28,546482.63
0,86941,India,0.24,780074.78
0,86942,Russia,0.34,731762.52
0,86943,Australia,0.43,494233.09
0,86944,Russia,0.49,138918.6
0,86945,Singapore,0.56,270364.89
0,86946,Sweden,0.52,142692.36
0,86947,India,0.55,828291.1
0,86948,Australia,0.04,940636.75
0,86949,SriLanka,0.68,122783.12
0,86950,Australia,0.94,181934.46
0,86951,Australia,0.06,465592.58
0,86952,India,0.51,806991.7
0,86953,Brazil,0.7,754989.06
0,86954,Sweden,0.77,811732.46
0,86955,Sweden,0.1,622316.38
0,86956,US,0.94,777534.24
0,86957,US,0.66,673140.54
0,86958,US,0.92,495570.37
0,86959,Russia,0.48,786952.94
0,86960,UK,0.93,454794.03
0,86961,US,0.57,291401.82
0,86962,Russia,0.85,552443.74
0,86963,Brazil,0.8,194742.24
0,86964,Sweden,0.29,422088.47
0,86965,Canada,0.83,387860.72
0,86966,UK,0.6,133208.66
0,86967,Brazil,0.65,685600.5
0,86968,India,0.35,478744.02
0,86969,SriLanka,0.37,483861.51
0,86970,Brazil,0.32,194529.57
0,86971,Russia,0.03,373543.38
0,86972,India,0.34,405927.78
0,86973,Russia,0.69,655019.85
0,86974,Singapore,0.67,195326.86
0,86975,SriLanka,0.13,498207.75
0,86976,Canada,0.66,266371.32
0,86977,SriLanka,0.45,855095.46
0,86978,Brazil,0.46,494269.33
0,86979,Canada,0.35,492710.77
0,86980,Sweden,0.31,944340.49
0,86981,Australia,0.58,157312.14
0,86982,SriLanka,0.35,834021.3
0,86983,Australia,0.97,611538.67
0,86984,Australia,0.84,643443.56
0,86985,SriLanka,0.57,616298.28
0,86986,Singapore,0.64,383487.67
0,86987,Singapore,0.73,276040.72
0,86988,Australia,0.47,194082.04
0,86989,Sweden,0.29,288737.38
0,86990,Canada,0.5,484453.27
0,86991,Australia,0.34,973037.63
0,86992,SriLanka,0.28,160029.62
0,86993,US,1.0,995032.84
0,86994,Australia,0.89,224694.47
0,86995,US,0.26,798141.58
0,86996,Brazil,1.0,165293.75
0,86997,Russia,0.73,550889.26
0,86998,India,0.63,219535.48
0,86999,Brazil,0.29,651586.83
0,87000,India,0.65,818244.46
0,87001,US,0.96,441476.63
0,87002,Australia,0.09,558549.27
0,87003,Sweden,0.6,895071.26
0,87004,Australia,0.81,708989.42
0,87005,Sweden,0.2,591374.56
0,87006,India,0.57,879702.35
0,87007,UK,0.01,114713.82
0,87008,Canada,0.87,318905.74
0,87009,Australia,0.92,507113.56
0,87010,US,0.43,746469.08
0,87011,Sweden,0.03,221423.92
0,87012,SriLanka,0.34,784916.36
0,87013,Canada,0.99,545804.22
0,87014,SriLanka,0.42,172070.06
0,87015,Singapore,0.53,579871.9
0,87016,Australia,0.13,795428.86
0,87017,Singapore,0.83,415193.69
0,87018,Singapore,1.0,709432.25
0,87019,UK,0.6,863724.6
0,87020,Singapore,0.63,430862.89
0,87021,Canada,0.94,623375.1
0,87022,Sweden,0.5,900263.42
0,87023,Brazil,0.37,865278.49
0,87024,US,0.3,545343.94
0,87025,Russia,0.51,637073.8
0,87026,Canada,0.78,359586.32
0,87027,Canada,0.5,947432.71
0,87028,Australia,0.56,688049.83
0,87029,Russia,0.36,845505.53
0,87030,Australia,0.0,472345.32
0,87031,Australia,0.14,172800.57
0,87032,India,0.49,317036.38
0,87033,Australia,0.83,524186.14
0,87034,Brazil,0.68,606111.47
0,87035,UK,0.97,424929.41
0,87036,Singapore,0.19,828199.9
0,87037,Canada,0.97,899436.56
0,87038,UK,0.8,360652.14
0,87039,Brazil,0.91,642655.36
0,87040,SriLanka,0.4,224992.23
0,87041,US,0.52,795810.85
0,87042,UK,0.91,195632.95
0,87043,Sweden,0.06,436985.74
0,87044,India,0.83,670172.61
0,87045,Russia,0.08,462959.61
0,87046,Australia,0.01,838198.3
0,87047,Australia,0.44,407248.69
0,87048,Australia,0.76,563682.22
0,87049,Canada,0.38,538913.37
0,87050,US,0.4,538195.74
0,87051,India,0.13,980997.61
0,87052,Sweden,0.55,448435.82
0,87053,Russia,0.53,941143.16
0,87054,Russia,0.89,344576.89
0,87055,UK,0.34,275249.7
0,87056,Canada,0.82,432090.92
0,87057,UK,0.25,519392.32
0,87058,Sweden,0.91,216219.08
0,87059,India,0.86,117966.42
0,87060,Canada,0.44,806852.53
0,87061,US,0.63,925967.9
0,87062,US,0.63,232513.44
0,87063,Russia,0.54,160676.71
0,87064,India,0.88,243978.32
0,87065,SriLanka,0.23,807564.19
0,87066,Australia,0.78,905321.54
0,87067,Canada,0.65,685180.94
0,87068,Canada,0.14,596879.41
0,87069,Singapore,0.73,823337.42
0,87070,Australia,0.44,690756.23
0,87071,UK,0.86,581593.94
0,87072,Canada,0.63,589809.95
0,87073,India,0.82,769967.3
0,87074,Brazil,0.21,564234.62
0,87075,UK,0.17,817319.09
0,87076,Brazil,0.62,352308.68
0,87077,Sweden,0.96,639468.89
0,87078,India,0.35,248030.78
0,87079,Australia,0.11,228721.14
0,87080,Russia,0.18,897256.73
0,87081,SriLanka,0.32,601816.38
0,87082,Canada,0.67,653961.86
0,87083,India,0.57,699946.62
0,87084,Brazil,0.65,621541.06
0,87085,UK,0.71,588709.16
0,87086,India,0.6,814266.85
0,87087,Brazil,0.05,904478.5
0,87088,Singapore,0.52,683821.86
0,87089,Canada,0.14,509861.33
0,87090,US,0.16,132820.3
0,87091,SriLanka,0.18,960702.22
0,87092,Russia,0.68,763612.06
0,87093,US,0.89,851911.88
0,87094,UK,0.16,550312.66
0,87095,Brazil,0.5,129057.16
0,87096,Sweden,0.06,637781.98
0,87097,SriLanka,0.27,253872.54
0,87098,UK,0.53,585316.46
0,87099,Singapore,0.2,235959.94
0,87100,India,0.33,600935.59
0,87101,UK,0.15,511436.91
0,87102,Sweden,0.55,194487.45
0,87103,Australia,0.85,707439.03
0,87104,Canada,0.0,271170.58
0,87105,India,0.68,561384.07
0,87106,Brazil,0.5,998229.82
0,87107,Russia,0.8,775889.35
0,87108,US,0.86,983431.05
0,87109,SriLanka,0.32,424160.07
0,87110,Australia,0.0,850079.37
0,87111,Russia,0.61,435699.29
0,87112,Canada,0.01,782851.43
0,87113,Brazil,0.34,419018.71
0,87114,Russia,0.74,728940.08
0,87115,Australia,0.91,469227.04
0,87116,India,0.11,766098.17
0,87117,Canada,0.67,934811.4
0,87118,Brazil,0.76,673826.03
0,87119,Singapore,0.07,856517.16
0,87120,Canada,0.15,681066.6
0,87121,Canada,0.23,984797.39
0,87122,Australia,0.73,784247.47
0,87123,US,0.0,216305.9
0,87124,Australia,0.26,584238.68
0,87125,US,0.97,320823.64
0,87126,Singapore,0.78,316626.59
0,87127,Brazil,0.76,603891.48
0,87128,Brazil,0.66,978871.68
0,87129,Brazil,0.92,810689.69
0,87130,India,0.83,206161.09
0,87131,Australia,0.9,193244.62
0,87132,Canada,0.47,523009.36
0,87133,UK,0.59,269888.77
0,87134,Sweden,0.65,131043.84
0,87135,Sweden,0.6,666972.92
0,87136,US,0.78,241949.03
0,87137,Australia,0.94,654573.49
0,87138,UK,0.0,294805.26
0,87139,Sweden,0.8,159746.78
0,87140,UK,0.98,131900.47
0,87141,SriLanka,0.26,198868.8
0,87142,Brazil,0.98,356994.89
0,87143,Brazil,0.63,449169.59
0,87144,Australia,0.4,431283.68
0,87145,SriLanka,0.15,859131.16
0,87146,Canada,0.73,910053.9
0,87147,Singapore,0.12,871845.6
0,87148,Australia,0.48,241053.4
0,87149,Brazil,0.69,724691.23
0,87150,India,0.94,912291.01
0,87151,Brazil,0.87,496673.78
0,87152,Singapore,0.68,314895.88
0,87153,Canada,0.46,348646.94
0,87154,India,0.26,752986.77
0,87155,UK,0.48,344453.37
0,87156,India,0.57,749735.96
0,87157,SriLanka,0.09,778006.86
0,87158,Brazil,0.19,610588.7
0,87159,US,0.48,742146.12
0,87160,US,0.31,752510.8
0,87161,Brazil,0.2,545067.93
0,87162,US,0.26,634317.0
0,87163,India,0.93,156832.27
0,87164,SriLanka,0.57,431049.56
0,87165,Canada,0.93,222028.77
0,87166,Russia,0.88,571986.2
0,87167,Russia,0.65,422385.57
0,87168,Canada,0.05,713026.49
0,87169,Singapore,0.77,942954.59
0,87170,Russia,0.26,811929.54
0,87171,Russia,0.2,213627.43
0,87172,Canada,0.65,938833.91
0,87173,Australia,0.14,759942.64
0,87174,Brazil,0.16,168788.06
0,87175,Russia,0.86,303583.34
0,87176,Canada,0.59,612443.21
0,87177,Brazil,0.8,553846.13
0,87178,UK,0.38,870620.33
0,87179,Singapore,0.46,929729.02
0,87180,India,0.01,357680.44
0,87181,UK,0.02,148949.91
0,87182,Sweden,0.95,715169.28
0,87183,Singapore,0.99,400910.45
0,87184,Singapore,0.38,685717.04
0,87185,Australia,0.12,315047.18
0,87186,Sweden,0.16,180423.06
0,87187,SriLanka,0.76,920324.37
0,87188,Brazil,0.11,398008.23
0,87189,India,0.12,502419.46
0,87190,Australia,0.96,270899.87
0,87191,US,0.63,669183.49
0,87192,Singapore,0.13,839986.2
0,87193,Canada,0.35,436539.99
0,87194,SriLanka,0.65,636431.0
0,87195,Sweden,0.75,260249.2
0,87196,Sweden,0.17,826942.13
0,87197,Canada,0.67,199171.49
0,87198,US,0.91,545558.84
0,87199,Australia,0.33,918194.41
0,87200,UK,0.21,979467.31
0,87201,India,0.2,466028.06
0,87202,Russia,0.4,340569.48
0,87203,Brazil,0.04,466979.32
0,87204,UK,0.43,204964.94
0,87205,US,0.01,691147.65
0,87206,UK,0.17,693190.84
0,87207,Brazil,0.99,946445.35
0,87208,Canada,0.4,261282.4
0,87209,Singapore,0.07,366682.78
0,87210,Canada,0.53,326940.26
0,87211,Sweden,0.91,306550.62
0,87212,Canada,0.02,741890.78
0,87213,Australia,0.85,805921.03
0,87214,India,0.92,999416.81
0,87215,India,0.53,114260.8
0,87216,Brazil,0.11,889975.19
0,87217,UK,0.32,510960.9
0,87218,Brazil,0.29,544364.0
0,87219,Canada,0.05,726251.47
0,87220,UK,0.48,369772.42
0,87221,SriLanka,0.81,734014.54
0,87222,US,0.3,247676.67
0,87223,Sweden,0.26,524312.01
0,87224,US,0.08,938479.06
0,87225,Singapore,0.97,154728.07
0,87226,Australia,0.01,946698.18
0,87227,India,0.32,563560.19
0,87228,Australia,0.03,504218.22
0,87229,Singapore,0.43,605276.94
0,87230,Russia,0.26,642079.4
0,87231,Australia,0.86,273031.75
0,87232,Sweden,0.19,981311.82
0,87233,Brazil,0.49,162364.07
0,87234,UK,0.3,203456.93
0,87235,UK,0.1,756625.2
0,87236,UK,0.92,790903.86
0,87237,SriLanka,0.54,738141.09
0,87238,Sweden,0.62,610886.94
0,87239,Russia,0.37,842182.16
0,87240,SriLanka,0.66,643325.45
0,87241,SriLanka,0.7,252205.47
0,87242,Australia,0.56,948643.74
0,87243,Brazil,0.96,377625.5
0,87244,Canada,0.53,684414.47
0,87245,Brazil,0.98,847287.33
0,87246,UK,0.65,537478.58
0,87247,UK,0.86,191977.94
0,87248,Russia,0.79,737337.03
0,87249,UK,0.54,327569.93
0,87250,US,0.23,639063.25
0,87251,Brazil,0.57,615111.98
0,87252,Brazil,0.88,967251.63
0,87253,Singapore,0.58,417002.75
0,87254,US,0.95,469355.54
0,87255,Singapore,0.33,898309.46
0,87256,Russia,0.6,257322.53
0,87257,Australia,0.75,201760.19
0,87258,SriLanka,0.96,223056.77
0,87259,Brazil,0.79,486270.11
0,87260,Australia,0.74,646325.07
0,87261,Canada,0.69,494486.23
0,87262,UK,0.85,522209.4
0,87263,US,0.76,547813.21
0,87264,Brazil,0.48,987990.3
0,87265,UK,0.02,611065.29
0,87266,US,0.85,563126.24
0,87267,US,1.0,659616.15
0,87268,UK,0.71,126393.5
0,87269,Sweden,0.88,970319.72
0,87270,UK,0.03,898341.74
0,87271,Brazil,0.76,115475.08
0,87272,SriLanka,0.66,539201.95
0,87273,Brazil,0.7,688321.94
0,87274,US,0.76,338216.88
0,87275,UK,0.15,507728.44
0,87276,US,0.04,776596.61
0,87277,Brazil,0.74,253654.55
0,87278,Sweden,0.88,300925.02
0,87279,Brazil,0.28,969320.29
0,87280,Brazil,0.63,372414.28
0,87281,UK,0.63,196400.76
0,87282,SriLanka,0.76,606029.47
0,87283,US,0.67,799728.4
0,87284,Russia,0.18,787476.25
0,87285,US,0.7,449437.64
0,87286,Brazil,0.34,863859.18
0,87287,SriLanka,0.92,546997.49
0,87288,SriLanka,0.72,983890.12
0,87289,Canada,0.29,250937.06
0,87290,UK,0.36,641452.54
0,87291,India,0.06,612325.25
0,87292,US,0.71,420542.03
0,87293,UK,0.98,960296.71
0,87294,Australia,0.68,717772.53
0,87295,Sweden,0.1,601390.62
0,87296,SriLanka,0.16,205104.8
0,87297,US,0.51,881412.76
0,87298,Sweden,0.91,423352.11
0,87299,Brazil,0.77,424904.16
0,87300,SriLanka,0.61,234467.84
0,87301,Singapore,0.46,433736.54
0,87302,Brazil,0.16,210508.51
0,87303,US,0.59,545530.57
0,87304,SriLanka,0.44,587052.83
0,87305,India,0.37,497485.3
0,87306,SriLanka,0.41,678341.93
0,87307,India,1.0,970900.65
0,87308,Australia,0.93,859245.92
0,87309,Canada,0.57,974498.25
0,87310,SriLanka,0.88,555775.5
0,87311,Russia,0.42,413926.03
0,87312,Sweden,0.29,854846.19
0,87313,Brazil,0.4,248140.26
0,87314,SriLanka,0.92,985114.25
0,87315,Singapore,0.62,367199.95
0,87316,India,0.9,504683.8
0,87317,Brazil,0.9,970422.9
0,87318,Australia,0.12,336661.48
0,87319,India,0.42,564448.06
0,87320,SriLanka,0.23,832480.64
0,87321,Brazil,0.19,493523.53
0,87322,India,0.39,874392.64
0,87323,Russia,0.17,544741.26
0,87324,Sweden,0.53,603182.15
0,87325,Sweden,0.79,790744.54
0,87326,Australia,0.72,631774.86
0,87327,Singapore,0.76,271926.09
0,87328,India,0.64,571080.01
0,87329,Brazil,0.86,693939.83
0,87330,Sweden,0.98,875417.76
0,87331,Australia,0.4,706539.25
0,87332,Singapore,0.14,624908.95
0,87333,Australia,0.52,102185.33
0,87334,UK,0.17,864728.32
0,87335,SriLanka,0.04,728831.89
0,87336,India,0.67,469572.5
0,87337,India,0.12,374169.78
0,87338,Singapore,0.04,895519.66
0,87339,Sweden,0.44,625523.82
0,87340,Sweden,0.65,894287.88
0,87341,Australia,0.86,112691.39
0,87342,Singapore,0.21,717851.61
0,87343,Russia,0.09,416072.96
0,87344,Sweden,0.11,204653.57
0,87345,Singapore,0.13,924651.35
0,87346,Australia,0.76,904343.69
0,87347,US,0.46,638882.96
0,87348,UK,0.16,591671.69
0,87349,UK,0.99,987030.36
0,87350,India,0.26,378010.72
0,87351,Singapore,0.42,370157.42
0,87352,Sweden,0.15,315767.83
0,87353,Canada,0.14,411875.42
0,87354,Brazil,0.97,493540.12
0,87355,US,0.84,688792.93
0,87356,UK,0.03,397598.95
0,87357,Russia,0.7,833420.51
0,87358,Russia,0.3,855803.52
0,87359,Brazil,0.71,812343.23
0,87360,Brazil,0.54,515699.56
0,87361,Canada,0.99,624491.92
0,87362,Russia,0.29,562699.51
0,87363,SriLanka,0.42,210572.0
0,87364,Singapore,0.16,856583.62
0,87365,Russia,0.85,495209.56
0,87366,SriLanka,0.05,398030.93
0,87367,Brazil,0.18,581369.88
0,87368,Russia,0.04,701172.27
0,87369,US,0.06,846630.61
0,87370,Brazil,0.79,922536.66
0,87371,Brazil,0.84,274710.43
0,87372,UK,0.06,932621.45
0,87373,SriLanka,0.81,653825.48
0,87374,India,0.32,323472.11
0,87375,Sweden,0.48,118709.94
0,87376,UK,0.85,537151.85
0,87377,Canada,0.63,222189.86
0,87378,US,0.12,126428.37
0,87379,US,0.3,242442.09
